"gene_symbol","log_fc_with_age","fdr_with_age","log_fc_without_age","fdr_without_age"
"HACD4",1.91654302337662,0.0285963019248529,1.80803697592052,0.0793307473889277
"HACE1",-0.217218021584051,0.435428150860749,-0.220010034143398,0.443984041372114
"HACL1",-1.2456930352087,0.066884105842094,-1.14559080593788,0.159047616163844
"HADH",-2.15194148451934,0.0167090543459806,-2.05357484220251,0.0557187268190723
"HADHA",-1.13150099887567,0.0285963019248529,-1.07890016605666,0.0726039000077923
"HADHB",-1.25149632526574,0.0174830022689457,-1.1897019764103,0.0603137962236256
"HAGH",-0.673317309276769,0.0927436889249333,-0.651822582745845,0.129060740405804
"HAGHL",-1.11006796292049,0.0300875245311837,-1.08119532745326,0.0658507918159559
"HAO2",-4.07661143877146,0.0210747324700262,-3.87505278471528,0.0658946979272669
"HAP1",0.995685635585565,0.314598725415783,0.963248472313821,0.347844962244145
"HAPLN3",1.0789628942851,0.193430322761973,1.09507381745069,0.203497401184644
"HAPLN4",-3.1277400122411,0.0420914673291312,-2.97116852636962,0.0906954664612942
"HARBI1",0.0427595625114425,0.87224291647155,0.0629202915974925,0.829539180670811
"HARS1",0.22471724927477,0.154260567768242,0.221040656280968,0.183590773474748
"HARS2",-0.238652166325068,0.299830791628163,-0.249684641430459,0.303692757393165
"HAS2",2.91905035682211,0.0728226271005164,2.80972834027501,0.114152072550963
"HAS3",-0.129177281516796,0.885754511755691,-0.211201316874457,0.833867990366932
"HAT1",-0.225631796631243,0.325984907765912,-0.188113891262017,0.527452318727036
"HAUS1",0.189187326672527,0.384589874348469,0.189850695762336,0.399474552703138
"HAUS2",-0.0692781425292437,0.771540187370658,-0.0630035576881722,0.807286437068351
"HAUS3",0.066580800284803,0.852398655671041,0.0491611459160755,0.902236882045896
"HAUS4",0.396064476603725,0.0996639337691551,0.383994529113791,0.137797882406244
"HAUS5",0.647687941803358,0.0314241293083395,0.674100628923163,0.0650280421227206
"HAUS6",-0.192036601901519,0.777789353164076,-0.135899213391982,0.866087637482829
"HAUS7",-0.661944436787551,0.0683875484178617,-0.618486960478469,0.141481751278053
"HAUS8",-0.363374715931328,0.273437316058077,-0.386667010306748,0.281015432509087
"HAVCR1",0.919344398280545,0.473148124066771,1.04363906859763,0.461947683559087
"HAX1",0.13475768684772,0.597102716254473,0.114291942729125,0.694410488279258
"HBEGF",0.136355881454264,0.802538824409264,0.158602280210039,0.780230844624788
"HBP1",-0.309636064556176,0.166823707142511,-0.280987934312501,0.286384231278266
"HBS1L",-0.615044773826664,0.035488152618705,-0.582799032749337,0.0863441887288589
"HCAR1",0.831709784063498,0.0910183537827073,0.830361278684609,0.11285865225542
"HCCS",-0.0909825424810684,0.712606225222099,-0.107197238581326,0.687629577033763
"HCFC1",0.051301042100536,0.843538200141742,0.0607399661315515,0.822280763070957
"HCFC1R1",0.301905567235362,0.393303377396236,0.243752741186635,0.599545284330711
"HCFC2",-0.137831902376035,0.754203114311713,-0.139899880942725,0.760788662444694
"HCK",1.00901254073186,0.252675377957543,0.904835497499179,0.375711220198819
"HCLS1",1.36878311142442,0.0418360977754174,1.30956683180618,0.0852887583291062
"HCN2",-0.589919338405395,0.509667028087257,-0.545402588053709,0.569247800993391
"HCN3",-0.414269085043198,0.285704595019454,-0.401369646441498,0.321929228411784
"HCRTR1",2.43807341206228,0.048403721504958,2.3455739367241,0.0888958623805703
"HDAC1",0.323174622888556,0.0925091085359038,0.317481175023905,0.122337589758941
"HDAC10",0.0981788655265605,0.789276722605511,0.0647491864068588,0.885894811387651
"HDAC11",-0.19459877091542,0.595866490867096,-0.209609319267332,0.583235469486606
"HDAC2",-0.162933503456165,0.317711064331735,-0.148121722769794,0.419448408733796
"HDAC3",0.189648045501961,0.282316772627781,0.184989822253817,0.316747910269889
"HDAC4",-0.235520193594045,0.315494187486519,-0.190996456266054,0.55672777180783
"HDAC5",0.178950095046051,0.464639289478971,0.151255946427294,0.601438618362319
"HDAC6",-0.215817697521032,0.219465495881131,-0.220904237160061,0.231292809382332
"HDAC7",0.856990123524465,0.0167680487584436,0.811921456098067,0.0608548530223641
"HDAC8",-0.103520642119083,0.729362548584115,-0.0994049339918504,0.753136682183372
"HDAC9",-0.714456446465057,0.21634856678562,-0.693736864596181,0.250713637170168
"HDDC2",0.0657878733541155,0.873271452162782,0.0122574381301082,0.98233767832682
"HDDC3",-0.197763295659744,0.663253083369738,-0.203567543958822,0.663878199078954
"HDGF",-0.606303292228588,0.0298584753661627,-0.601420585258535,0.0609514084546712
"HDGFL2",0.0333881467586714,0.927769395578814,-0.00444926710872906,0.991697067292494
"HDGFL3",0.635533492781239,0.0768019219932081,0.618553411559317,0.110653955955368
"HDHD2",-0.652365412301025,0.0430680692763142,-0.624151226405021,0.0869586571027275
"HDHD3",-1.1223948779153,0.0516108099511838,-1.07660675430265,0.0935560669310179
"HDHD5",-0.309186306358396,0.250275680939774,-0.298083187696226,0.29204453762605
"HDLBP",-0.401564035590567,0.0754313127376747,-0.402537268698435,0.0964380660319851
"HEATR1",-0.037310855368716,0.913955717141356,-0.00355702068239871,0.992577906420959
"HEATR3",-0.307352850075671,0.253925634329483,-0.276277059593206,0.374550509609171
"HEATR4",-1.54875296742315,0.0461849197250222,-1.45013017668734,0.11250047684119
"HEATR5A",-0.360152290154486,0.529108485794886,-0.335388133574154,0.580750971688577
"HEATR5B",-0.305225690174812,0.381515916658598,-0.277558379734635,0.469861508373064
"HEATR6",0.0474345912561747,0.876314321074133,0.0342684718606563,0.920114114921768
"HEBP1",0.0518276583526331,0.89204515221533,0.00325710252896627,0.994007335222098
"HEBP2",-0.0393364824996736,0.956103188652174,-0.0732843304530304,0.921479436393115
"HECA",-0.0617320185496801,0.862955744442969,-0.0587424632990583,0.878337577396627
"HECTD1",-0.436836199605374,0.366944150325293,-0.38430320838263,0.492285983843864
"HECTD2",0.0681264548857089,0.912219508748959,0.123348391137259,0.857252702475503
"HECTD3",0.125894698913249,0.531837086194182,0.115333578610961,0.595687937287333
"HECTD4",-0.24129078078102,0.597579233182788,-0.218703896452129,0.656148425770117
"HECW2",0.142117501983789,0.802236344341934,0.137700445120236,0.814602851043992
"HEG1",-0.230060803996619,0.651587869629665,-0.182748765683931,0.759898595329982
"HELB",-0.1425623267428,0.74451459403682,-0.117086404864735,0.810485494895082
"HELLS",0.204638799409371,0.730048490600571,0.240842733877832,0.702963385978836
"HELQ",0.124919811787291,0.734937756884232,0.113789698538973,0.773408677112714
"HELZ",-0.091335186335967,0.820618874787859,-0.0624047303566249,0.893101749810639
"HELZ2",0.581368416517934,0.289602381818529,0.588892522852048,0.298223347195086
"HEMK1",0.220531653091426,0.511011368875377,0.188388244151875,0.626842774083447
"HEPACAM2",-1.28139403071799,0.0558075201210225,-1.23717884788053,0.0936500838173723
"HERC1",-0.237564449775569,0.373301894270025,-0.234681209074324,0.395514211157595
"HERC2",-0.27879759393258,0.402674108488272,-0.269913835896548,0.436075862804171
"HERC3",-0.338050675313639,0.3455785965411,-0.310174022913055,0.429757673110413
"HERC4",0.050039943436353,0.902037864645205,0.0604613132537937,0.88780485778862
"HERC5",1.12097215845003,0.0720922369871379,1.06976485653788,0.120137065804246
"HERC6",0.642026911224872,0.262944929403042,0.600159054200621,0.333255201491748
"HERPUD1",0.00146512408500321,0.996251695676767,0.00391026833317465,0.99005327545304
"HERPUD2",0.130641219395825,0.621446135782925,0.131998734343388,0.629217731952181
"HES1",1.0523647188129,0.0217040749021563,1.01074502004133,0.0609514084546712
"HES4",0.0876738355422439,0.816392382503391,0.0975320883881867,0.804252409888357
"HES6",0.105123575210707,0.770635997560336,0.0799962447876665,0.845897533595467
"HEXA",-0.201370442710459,0.323293027055816,-0.224604926360988,0.336498401526042
"HEXB",-0.0873117246967299,0.796891051766324,-0.0844294591608366,0.811822468319438
"HEXD",-0.0666051800426466,0.864345199093764,-0.0900451724118261,0.829708622598601
"HEXIM1",-0.0968424420032488,0.662864903777659,-0.126283302191872,0.633200539413246
"HEXIM2",0.261838366050384,0.5325689648263,0.202589145006977,0.708406551049131
"HEY1",-0.156075957248471,0.857065973958851,-0.15208263901504,0.867803938316467
"HEY2",-0.585690987323064,0.233646483942641,-0.575724392510418,0.260000737419598
"HEYL",-0.527582037825273,0.465766013000618,-0.485315149896594,0.531375324504362
"HFE",0.321451959686362,0.201848036340746,0.327144238472068,0.212480300751969
"HFM1",0.355205751095772,0.66532849764616,0.426749836613701,0.63447999866496
"HGD",-3.64879647112395,0.0167680487584436,-3.43810525138853,0.0637678535424862
"HGF",0.724870690579976,0.380651588943503,0.799950045736059,0.376931050138421
"HGH1",-0.236795734642331,0.483197997216654,-0.227697371928503,0.518320027008766
"HGS",0.0440159049826523,0.874136324113551,0.0299084083786436,0.924875248395258
"HGSNAT",-0.0646370457706373,0.892864183087536,-0.0305981836128728,0.957478237653392
"HHAT",-0.204785113598176,0.774538601155853,-0.106984563099503,0.913627014720341
"HHEX",0.737720248334727,0.0481359715741973,0.697215031760242,0.103894491011963
"HHIP",0.282107450609084,0.704783997077089,0.2327612267227,0.782845966408983
"HHIPL1",1.1691221930396,0.0936989210982204,1.13401937730453,0.128352991749657
"HHIPL2",0.67709069590064,0.0794892795822812,0.646782985824936,0.128107633201218
"HIBADH",-1.85758965380624,0.0208466145130766,-1.74069647912853,0.0736908808273437
"HIBCH",-0.834435908102686,0.0172719462871499,-0.814118926353943,0.0492181571789605
"HIC1",1.05713208865306,0.020592251086158,1.00263817063528,0.0660431377634085
"HIC2",0.123466707296828,0.804065561599469,0.155618142644938,0.767589809234286
"HID1",1.11837951878524,0.0178312826426284,1.06042097456149,0.0617264967433908
"HIF1A",1.04117704397309,0.178813420070856,1.01651237888566,0.207865436005952
"HIF1AN",-0.170836092781691,0.284874592417346,-0.162922427985469,0.338830518627883
"HIF3A",0.219397900116741,0.818964552491094,0.290302926547033,0.777890683693192
"HIGD1A",0.221445861158593,0.592962545768847,0.263888475789052,0.570839289444348
"HIGD2A",-0.334615502671854,0.356863461213388,-0.344289471962218,0.358090811233715
"HIKESHI",-0.334876811814555,0.197102092115272,-0.351036912106268,0.207463469764818
"HILPDA",0.644453008683662,0.174841934580872,0.566333796310525,0.342573268025253
"HINFP",-0.00605995418865657,0.984367282956725,-0.0352036210137197,0.920374044665355
"HINT1",-0.355516315730926,0.212361583765651,-0.348793074054226,0.239914759228964
"HINT2",-0.834553935628393,0.189223446634274,-0.816746414824665,0.217056054772432
"HINT3",-1.06695858529345,0.0319582136590659,-0.980907864856841,0.115598263579617
"HIP1",0.683611223515641,0.170070131230588,0.646426223900612,0.230001178707862
"HIP1R",0.586771747238483,0.0656806423072322,0.564755620154032,0.107275306419823
"HIPK1",0.298410372330257,0.479112701765248,0.313533716555178,0.472887779864804
"HIPK2",-0.65295985268981,0.160699016775513,-0.581469269854763,0.30799339960225
"HIPK3",-0.600883694146824,0.26657707163957,-0.526449224788379,0.420171544600423
"HIRA",-0.246955695580902,0.0894358166032965,-0.233455949263242,0.153314943932162
"HIRIP3",0.606367111502125,0.0345873812895332,0.55499925139236,0.126913987039376
"HIVEP1",-0.389193970358347,0.3439175364048,-0.338554953968723,0.487137582205266
"HIVEP2",0.354920174378027,0.480877037392604,0.35209062291988,0.49666160355038
"HIVEP3",0.460021388865638,0.351950119175368,0.49670836736958,0.349396501643578
"HJURP",-0.702261013044576,0.588653710599556,-0.595559945452703,0.688740909045984
"HK1",0.611536926317184,0.208978199869572,0.558895635912054,0.30939502732313
"HK2",0.67965393769357,0.377360373829882,0.700577494536822,0.3773772111648
"HKDC1",2.26882214785953,0.0319149121846685,2.23845621588717,0.0637678535424862
"HLCS",0.0617506379400616,0.895778857106787,0.0757596818155921,0.880998324420288
"HLF",-0.643490632147317,0.0980279086316726,-0.604757118734295,0.163746211181166
"HLTF",-0.531470703063188,0.205536749463672,-0.455606667945107,0.408146702011226
"HLX",0.41371095623917,0.459180283268451,0.373875673197357,0.541319761924221
"HM13",0.355023292005643,0.210625509644766,0.335892984634081,0.27079901552586
"HMBOX1",-0.600179551191432,0.154888826804183,-0.546922559482414,0.266980988822543
"HMBS",-0.34334490476048,0.199234676586771,-0.358247551988764,0.208266926507513
"HMCES",0.230542365776516,0.449664780730846,0.185735066525856,0.633200539413246
"HMCN1",-0.710953793270443,0.179107149222026,-0.668575340434276,0.246163326391244
"HMCN2",-1.16295524252347,0.49947263334873,-0.9400564767836,0.658738639577896
"HMG20A",0.0516126146686489,0.847330124232711,0.0596641460935219,0.831300955133673
"HMG20B",0.0309207415988864,0.910618436779712,0.0353628213958741,0.902694695721336
"HMGA1",0.263702783350714,0.161611162210837,0.257565523527691,0.193637998504595
"HMGB1",0.0610848959783654,0.732339428460315,0.0710506325280802,0.710388531135216
"HMGB2",0.928659125996064,0.0413031232582581,0.956517364740178,0.0702263670540662
"HMGB3",-0.517354097295239,0.187407756098221,-0.46876303616211,0.304586284594692
"HMGCL",-1.18030496605692,0.0448451504222502,-1.15038308379391,0.0786732582431904
"HMGCR",-0.550771022267513,0.238153753417922,-0.465355147385644,0.453612272802141
"HMGCS1",-0.576567807175833,0.12531152483319,-0.512030243052037,0.283366619336918
"HMGN1",-0.336875197245041,0.13757186899798,-0.303426700681261,0.270660431332009
"HMGN2",0.180623976183425,0.578074869122068,0.208741012885627,0.558534108643797
"HMGN3",-0.122773909053203,0.740830198622148,-0.139073452051954,0.721165793723514
"HMGN4",0.195226096599526,0.32811488839171,0.183911590029582,0.388760860678222
"HMGN5",0.246392927294693,0.59373369428761,0.165590038950385,0.804148187236317
"HMGXB3",-0.0241770985062439,0.916854745063489,-0.0304758967381646,0.900893865418546
"HMGXB4",-0.404757208887761,0.135685483775323,-0.3736315558789,0.228718731744017
"HMMR",-0.0952754535643143,0.869942184462,-0.0459800028174544,0.948015030933655
"HMOX1",1.76890538346032,0.0139891189678197,1.65015365131137,0.0631944273952054
"HMOX2",-0.334889141635702,0.366314335008878,-0.326914476403952,0.394611507070611
"HNF1A",-3.73335937880184,0.0212680300495519,-3.4941919434228,0.0752441288689795
"HNF1B",-0.229678886145343,0.472628326754585,-0.169388902221992,0.711653267999095
"HNF4A",-4.05641177125823,0.0317899523202684,-3.75826701797676,0.103850085880758
"HNF4G",-3.1103236919031,0.0134950986177876,-2.88270133087316,0.0660196082957078
"HNMT",-1.36653982143375,0.0387609796248446,-1.32915593929726,0.0736728792577403
"HNRNPA0",0.117321558768763,0.456494001435204,0.123882336706989,0.455392730430149
"HNRNPA1",0.144352033030207,0.355165814515917,0.160635702919881,0.358659512452418
"HNRNPA2B1",0.0713723012777141,0.780869510134155,0.0437122835861423,0.892892091268834
"HNRNPA3",-0.0509734735339116,0.837455166286462,-0.0361340670178256,0.898010773258289
"HNRNPAB",0.148713070878137,0.439540869006476,0.127209905384473,0.577992267057546
"HNRNPC",0.0371429898545035,0.862863549415783,0.0213682275992237,0.933769466138896
"HNRNPD",0.0618457146592117,0.737113398809628,0.0555530398945914,0.782842297244822
"HNRNPDL",0.119864736094772,0.577732276696184,0.137982779140465,0.559152115179002
"HNRNPF",-0.0812461357608765,0.69676878792931,-0.0773331962591772,0.726500341008301
"HNRNPH1",0.140024625679866,0.694928366409821,0.100555209486119,0.820543844209244
"HNRNPH2",-0.179082421695875,0.470463212831834,-0.160024052251204,0.56293493975633
"HNRNPH3",0.247599913596106,0.330122962625035,0.213893126144601,0.48612918785599
"HNRNPK",-0.0136691430382783,0.956990798127633,-0.00478612061626116,0.985597807430312
"HNRNPL",0.107620199522836,0.502276816966676,0.0927166652822518,0.616359937311271
"HNRNPLL",0.351953814763429,0.325631656891616,0.320048452146276,0.421742126411589
"HNRNPM",0.192554997396885,0.252320685874235,0.177071454024022,0.345856147307127
"HNRNPR",-0.0797932943019726,0.794443079242137,-0.074993266621612,0.816432169247431
"HNRNPU",0.203636775478895,0.255000560155724,0.187961746051977,0.342573268025253
"HNRNPUL1",0.0397763923170187,0.845706810158422,0.0286983842731949,0.90142509785995
"HNRNPUL2",0.0640345340093837,0.681230077549274,0.0508914047973281,0.781595947783241
"HOGA1",-1.74239281893445,0.0218496347510782,-1.71786393569565,0.0521631907139834
"HOMER1",-1.55325455450334,0.0205087820110718,-1.44784717419649,0.0782003794287611
"HOMER2",0.253697400164952,0.695590454710904,0.258055085922965,0.70201966094762
"HOMER3",-0.597799663118491,0.225419407481021,-0.607641779215195,0.234335329111233
"HOMEZ",-0.209466311166779,0.272261522053073,-0.184887986535466,0.418109942429177
"HOOK1",-0.588629738697007,0.228053488328709,-0.535037224286419,0.336709469910909
"HOOK2",-0.522205802673976,0.0701675559291623,-0.495383532433121,0.12456257924505
"HOOK3",-0.120116348184118,0.873928710312398,-0.082303007662639,0.923049517135017
"HOPX",0.596630678028018,0.254187682385384,0.530742000378263,0.388604337335062
"HORMAD2",1.32168506258156,0.0586842712425562,1.3677734719221,0.0842208645389246
"HOXA1",0.243878473632862,0.654113161891251,0.241264764447689,0.669339778333461
"HOXA10",-0.0473590996798992,0.864104889838268,-0.0631731913756974,0.831099791614122
"HOXA11",0.681678509107415,0.122752461350422,0.580108718448454,0.358134301653206
"HOXA2",0.870000479228036,0.11175311144298,0.837613405220707,0.154134101045652
"HOXA3",0.42648945707833,0.279172071889221,0.414199094842703,0.311983927320604
"HOXA4",0.51719059593291,0.129097296627108,0.495769695027236,0.174640439731306
"HOXA5",0.498572000283619,0.0898190982935112,0.47150327627098,0.150095664944484
"HOXA6",0.195094839051149,0.787350347493893,0.210046161816806,0.78059825403813
"HOXA7",-0.276953008905457,0.388168841493804,-0.272879592585724,0.410626761044202
"HOXA9",-0.395853823605739,0.142581043349053,-0.374756110264792,0.202624239501649
"HOXB2",1.28655277822506,0.0276985719995854,1.18195155391374,0.10727842397818
"HOXB3",0.895044025448824,0.119912758918788,0.859617502903848,0.162190378311984
"HOXB4",0.923532481964308,0.10502922755723,0.885981435652577,0.151118361678389
"HOXB5",0.951356284741903,0.0328768746966466,0.853553809598615,0.157124880881629
"HOXB6",0.972427033922477,0.0371174225519646,0.880092305550794,0.1494137674944
"HOXB7",0.796220698308482,0.0449801807976968,0.723948183255641,0.153093802667214
"HOXB8",1.50614907231796,0.0282819358235757,1.39813153533931,0.0944278453286059
"HOXB9",1.71896984879122,0.0310114814551879,1.62859042584854,0.0792795741625211
"HOXC10",0.212930247047332,0.44222478374277,0.157539312293277,0.698852454553095
"HOXC11",0.743162405256826,0.279905517427722,0.657732566855532,0.417818088388698
"HOXC4",0.261044970371511,0.407017229736873,0.267922838417387,0.410087705276773
"HOXC5",0.8967009762146,0.0388835804979009,0.884633445373832,0.0702346883737401
"HOXC6",0.187155873820384,0.513091310215983,0.180330424501581,0.547536761457895
"HOXC8",0.22990274756825,0.609613463583707,0.263965553315282,0.586663564365419
"HOXC9",0.225025082404178,0.477332550343112,0.208948432848125,0.537744862576777
"HOXD1",0.0759885889937171,0.910272181442561,0.0821787754430856,0.907428746349879
"HOXD10",0.245930895638538,0.460838638008673,0.19094958255164,0.66917775034073
"HOXD11",0.519200299129846,0.223592890007439,0.44461566987682,0.422787751028673
"HOXD3",0.210050501662716,0.574310448291443,0.194409940203093,0.6239392548741
"HOXD4",0.483570598619659,0.213038368541867,0.465674993383877,0.254912947680987
"HOXD8",0.0195025047579263,0.963421332228962,0.0607644396908409,0.896442211160501
"HOXD9",0.363175183870901,0.348536646428584,0.344924367183699,0.399224265377302
"HP",-0.343052365600501,0.814204960307324,-0.0702106300865699,0.975533729282584
"HP1BP3",-0.0211339896861285,0.945371427750253,-0.0221156565379337,0.945403782395641
"HPCAL1",0.409339835143457,0.181106292972495,0.376678162573389,0.278774925808566
"HPCAL4",-1.30571625336644,0.0546246702363127,-1.18808357269926,0.161961927638279
"HPD",-3.62086350104236,0.109959654866565,-3.38574184697526,0.182754728930061
"HPF1",0.201936139312723,0.319987187038527,0.199484173753718,0.342913005514706
"HPGD",-1.1473301473883,0.146573982698622,-1.05638895883786,0.242257375783998
"HPN",-0.931144783164853,0.0317003906499809,-0.865214969375185,0.100031067519469
"HPRT1",-0.163509540185691,0.258446619098919,-0.156346398092422,0.312158885715515
"HPS1",-0.336553023095173,0.273437316058077,-0.314007090341029,0.345723355368832
"HPS3",0.338860250899571,0.382252379211202,0.339034550171934,0.395514211157595
"HPS4",0.158732972165373,0.362403257165188,0.16263700931171,0.369858654239026
"HPS5",-0.0173100147681904,0.956832985985599,-0.0028438941049691,0.992616196465986
"HPS6",-0.0519308661905096,0.911066166253143,-0.0161827566484942,0.976307389079501
"HPSE",0.135291698364288,0.759674033389481,0.075255279377866,0.900397580375301
"HPSE2",-1.51625180746652,0.293367304406585,-1.33280297656408,0.438277044853379
"HR",0.153074671579858,0.845864550043563,0.201723857153068,0.809882236532829
"HRAS",-0.103726442252046,0.839240279386207,-0.156674527245096,0.786456252180189
"HRC",-0.780587297629493,0.212495282119376,-0.783113953731809,0.227614527640085
"HRCT1",-0.0421130507660916,0.952906791709778,0.0726444623020877,0.940861697276989
"HRG",-0.435538037576194,0.50817299625455,-0.423227963347415,0.535348617366717
"HRH1",-0.711232901663406,0.325780794853719,-0.685928191803625,0.364826201566684
"HRH2",-0.328127388028296,0.56417877472597,-0.319347021019881,0.589249545845571
"HRK",-1.1183121125242,0.148441527113524,-1.10794717895151,0.170053921387205
"HS1BP3",-0.302982991649325,0.250020815064469,-0.311639757696106,0.258408741529769
"HS2ST1",-0.524103569119231,0.233899611226036,-0.490293034696125,0.304934021476005
"HS3ST1",0.914864026257698,0.0273215109714799,0.898668588857542,0.0599019404194725
"HS3ST2",0.65980024506521,0.506178476292204,0.582460891459164,0.598257680800778
"HS3ST3A1",-0.116267341660839,0.902037864645205,-0.02442679594715,0.983258514327514
"HS3ST6",-2.97744645525241,0.0391075592919923,-2.80429749405364,0.0945550432160544
"HS6ST1",0.759358212422129,0.0720631348616933,0.711866921753001,0.140279887365736
"HS6ST2",-1.83723773788954,0.0201126060724144,-1.68875105375262,0.0918994682727203
"HS6ST3",0.030262529460463,0.982605923694784,0.106331235102354,0.943363307287394
"HSBP1",-0.0507657890615025,0.876584865794621,-0.0691104815275008,0.842880482257055
"HSBP1L1",1.75324068370707,0.0393265446466052,1.67465399669559,0.0842208645389246
"HSCB",-0.621170722444894,0.0881845493394407,-0.577917362033221,0.166799657459848
"HSD11B1",-3.55682166883377,0.0174830022689457,-3.37394649730893,0.0609514084546712
"HSD11B1L",0.267274768642586,0.409692166769844,0.224348396630063,0.573711487667588
"HSD11B2",0.0130299513693117,0.992259041163206,0.130758626200721,0.93261730698638
"HSD17B1",0.354509003256616,0.416550266877037,0.266604467152182,0.675545502785702
"HSD17B10",-0.157207349303631,0.663536012491072,-0.157814242351857,0.673412476956734
"HSD17B11",0.58606047103405,0.13981409534319,0.536270447415477,0.245643638031328
"HSD17B12",-0.667392228802182,0.0289823213054537,-0.62028995433347,0.0945550432160544
"HSD17B14",-0.903219383994855,0.271422759620797,-0.873458022797515,0.307189150271525
"HSD17B2",1.1132529696308,0.251333315525856,1.0035934675516,0.366918430031355
"HSD17B4",-1.52398183070812,0.0350573260942682,-1.40331968568906,0.117454948019557
"HSD17B6",-1.65351359465927,0.0183751049289291,-1.57412366014656,0.0609514084546712
"HSD17B7",-0.450292157730152,0.267002444819778,-0.421529178129256,0.336163996583255
"HSD17B8",-0.277287467284758,0.549686692418974,-0.2659306668341,0.582168513801402
"HSD3B2",-3.25894330817258,0.147339198778253,-2.9894406301483,0.249499691726629
"HSD3B7",-0.380103838334281,0.335558328696164,-0.33753773083967,0.456959696317745
"HSDL1",-0.0820710838429095,0.690810443603218,-0.0964432487563238,0.665031174078418
"HSDL2",-0.587791198317734,0.168551009999297,-0.528241266119986,0.300363092272852
"HSF1",0.0855642481636947,0.774884105033331,0.0494759495937025,0.9001232710836
"HSF2",-0.061089404433154,0.843810104310988,-0.0643696560585902,0.840506447147472
"HSF2BP",1.27780623222722,0.0298584753661627,1.21830299997208,0.0740140869339529
"HSF4",0.897229330632011,0.028120596604957,0.815767005312289,0.12456257924505
"HSH2D",1.21233726348544,0.0597535511608866,1.15597393974179,0.108569159523034
"HSP90AA1",-0.512081365896707,0.0751106075256303,-0.526188721449255,0.0947172367540533
"HSP90AB1",-0.346069667989736,0.189141428282693,-0.325765695729693,0.254882818684578
"HSP90B1",-0.407914003712857,0.0505803940220106,-0.394586153377173,0.0875480384843557
"HSPA12A",-0.318804219391945,0.411683951639177,-0.289533907563741,0.496309091212514
"HSPA12B",0.46188869916769,0.114497671015871,0.429349521412595,0.196084731140622
"HSPA13",-0.41181009887165,0.292616713293321,-0.366215347832229,0.421882976231021
"HSPA14",0.0592167544438156,0.855832952187399,0.0856046677175657,0.810005548177717
"HSPA2",1.00062684834753,0.113508528685619,0.932169359123387,0.191297294205134
"HSPA4",-0.278392245702682,0.169198200687261,-0.267861025668183,0.214070153272705
"HSPA4L",-0.479780187105598,0.444173029247496,-0.452187422558883,0.493092053383776
"HSPA5",-0.363381393670375,0.101189747151741,-0.346607787471015,0.153114577868937
"HSPA8",-0.583489284823314,0.115259916204589,-0.568374066967571,0.148140712915013
"HSPA9",-1.09044835613353,0.0183751049289291,-1.04543673806365,0.056979857614321
"HSPB1",-0.634850892146481,0.202232546733271,-0.665526938987377,0.209828754620183
"HSPB11",0.880727327571021,0.0213545646463623,0.853626188416336,0.056979857614321
"HSPB2",2.21500625830477,0.0289823213054537,2.01757745126132,0.123237792207259
"HSPB6",0.227087320631096,0.683067398630817,0.246154542812685,0.66833303398923
"HSPB7",-0.433635446005478,0.577175207087269,-0.358574672671984,0.693644957053304
"HSPB8",0.401662168617886,0.609645041968126,0.494499063077845,0.585450279926789
"HSPBAP1",0.0054974265445864,0.989810321577357,-0.00554643577637659,0.9906396833396
"HSPBP1",-0.0798835650153231,0.853295212897374,-0.081908601142918,0.855700638914647
"HSPD1",-1.64616276686349,0.0175751740383564,-1.56544852031162,0.0604439488559933
"HSPG2",0.88711741349065,0.0387878538814968,0.855447772331487,0.077978607287531
"HSPH1",0.301894710436404,0.649913795640141,0.17458542939164,0.863832487571491
"HTATIP2",-0.0510264448864599,0.917212086759016,0.00512849496726453,0.992649884363925
"HTATSF1",0.310347822629738,0.147600235838814,0.281187077021588,0.270797103010041
"HTD2",-0.115852822081277,0.599009867770316,-0.119396723806366,0.600385598133808
"HTR1D",1.85067454939009,0.0704028919506467,1.83008600265445,0.0946958284826902
"HTR1F",2.14251661947737,0.0702937719822927,2.00777703381157,0.138221506571721
"HTR2A",-0.332496732217254,0.81037025786885,-0.222240069811574,0.891985665913281
"HTR2B",0.237896241862962,0.795406318792136,0.129813211583207,0.913688823921373
"HTR4",1.07658411040199,0.431317363778395,1.20272142273797,0.424125252480633
"HTR5A",-0.48117480979922,0.331794333583787,-0.420317126739923,0.473002409125042
"HTR7",1.00237772979001,0.248225853389749,1.0801025623145,0.259538875011861
"HTRA1",1.04554036126123,0.0172719462871499,0.993512773543079,0.0599019404194725
"HTRA2",-0.205762655128876,0.435279980418854,-0.245359713034206,0.447482532464713
"HTRA3",0.964837371088222,0.263055602609455,0.979096068755815,0.272507978655339
"HTT",-0.0706660598774622,0.804980211816432,-0.0700942797154598,0.813578923223101
"HUNK",-0.00391551074862728,0.99550676967766,0.0924125829096152,0.913713248455551
"HUS1",-0.223136746552971,0.535446505664569,-0.234565401637739,0.528843269665162
"HUWE1",-0.166459170568617,0.594931340620297,-0.143391706901321,0.682953490555471
"HVCN1",0.724352751410063,0.0666222970419412,0.677969399411569,0.135488088859171
"HYAL2",0.862557976335395,0.0143684438123517,0.826152763792413,0.0492181571789605
"HYAL3",0.158290245519825,0.714889637297944,0.114061572128823,0.830168456712596
"HYDIN",-0.143852061012351,0.803094214908039,-0.0787914902813722,0.914854943726852
