"gene_symbol","err_positive","control_positive","log_fc","fdr","ave_expr"
"LOC101085336",FALSE,FALSE,-1.21571127633743,0.0892649856453942,4.31950012731462
"LOC101085348",FALSE,FALSE,-0.830891706083265,0.0180652427067034,1.32943459474279
"LOC101085531",FALSE,FALSE,-0.698026676216543,0.016545053702966,6.62346919838863
"LOC101086361",FALSE,FALSE,-1.03704245841449,0.0318985019886004,5.16816512370299
"LOC101086703",FALSE,FALSE,-0.478698942013698,0.0930924245558088,6.28523723788367
"LOC101086986",FALSE,FALSE,-0.955280294564269,0.0085533210758878,5.46881276467794
"LOC101087240",FALSE,FALSE,-0.968082609379136,0.0923219158451481,2.39116895899959
"LOC101087695",FALSE,FALSE,-1.17721126054187,0.0412222438743582,0.787684562437736
"LOC101087791",FALSE,FALSE,-1.70916368482022,0.0157203088582531,1.56440716499368
"LOC101088322",FALSE,FALSE,-0.517013947642435,0.0729670809149424,3.73503572102386
"LOC101088850",FALSE,FALSE,-2.71225373752533,0.0426589005739512,5.44618581020334
"LOC101088927",FALSE,FALSE,-1.17796399339604,0.0124787059971792,6.28719522797881
"LOC101089258",FALSE,FALSE,-1.15290178853469,0.0318850244203009,6.27846755761043
"LOC101089785",FALSE,FALSE,-1.07614607687762,0.0443536895420498,7.36510931694165
"LOC101089914",TRUE,TRUE,-0.53062312171803,0.0404592551170461,8.17231202347889
"LOC101090169",FALSE,FALSE,-0.534354766243696,0.0367751854827776,5.43767198171815
"LOC101090352",FALSE,FALSE,-1.26142846622421,0.0045423226722816,4.61560380979321
"LOC101090534",FALSE,TRUE,-1.33862319418785,0.0216920288535411,3.2880549087135
"LOC101090552",FALSE,FALSE,-1.76801393507774,0.0295811855586405,8.04206924866458
"LOC101090590",FALSE,FALSE,-0.526848957335871,0.0578069687743934,5.91717823863493
"LOC101090727",FALSE,FALSE,-0.759294599852947,0.0377645465367431,1.24175945762954
"LOC101091022",FALSE,FALSE,-0.799185195387272,0.0585418023282068,0.732129680070054
"LOC101091113",FALSE,FALSE,-3.21711839960517,0.0261458545626299,9.85084527097075
"LOC101091386",FALSE,FALSE,-0.887018272607268,0.0639919305228939,1.76631996364805
"LOC101091395",FALSE,FALSE,-3.03308083980075,0.0154340123348924,1.41103353241648
"LOC101091418",FALSE,TRUE,-2.84013238998496,0.043690179610282,3.97184349130354
"LOC101091533",FALSE,TRUE,-1.10894026482637,0.0369074933141278,2.03503310727719
"LOC101092267",TRUE,FALSE,-1.09823212835276,0.0314904360594086,2.24111644259643
"LOC101092274",FALSE,FALSE,-1.16029183385212,0.0354009836811947,5.58197221856831
"LOC101092510",FALSE,FALSE,-0.542576625490235,0.0142044290133227,3.32194365639812
"LOC101093179",FALSE,FALSE,-2.06424520142243,0.0356546617525709,1.02793481480139
"LOC101093719",FALSE,FALSE,-0.362009095621585,0.0531686773575956,3.84035580436596
"LOC101094232",FALSE,FALSE,-0.327582749882464,0.0399106787870788,5.51407562955995
"LOC101094418",FALSE,FALSE,-0.4053720128662,0.0531798229498941,6.77386422913012
"LOC101094572",FALSE,FALSE,-0.458574481040923,0.0492991949871389,5.03713013277793
"LOC101095032",FALSE,FALSE,-0.895784365127971,0.00809540951350191,7.52391267886622
"LOC101095292",FALSE,FALSE,-1.14399876898042,0.0418161044136038,3.31377771388998
"LOC101095404",FALSE,FALSE,-0.465541908879845,0.0999447100687088,3.01097196717585
"LOC101095601",FALSE,FALSE,-1.15118919532716,0.0696278015146599,3.51358313849169
"LOC101095686",FALSE,FALSE,-0.533171871499755,0.0229284541586453,2.12813733407439
"LOC101095773",TRUE,FALSE,-0.578218920898227,0.0439534496486871,8.0388053010158
"LOC101095941",FALSE,FALSE,-0.937055628586506,0.0540859653293789,4.66108152184538
"LOC101096748",FALSE,FALSE,-0.716347768747186,0.0239541620979686,3.50856121346231
"LOC101096765",FALSE,TRUE,-0.629831338113966,0.0372068011789111,6.57984851497498
"LOC101096876",FALSE,FALSE,-0.593460109603376,0.0235300239717451,6.93107580499461
"LOC101096920",FALSE,FALSE,-0.756657765210448,0.0311386732926054,3.5304050633382
"LOC101097553",FALSE,FALSE,-1.18272429538343,0.0175097646894766,6.64966943745283
"LOC101097571",FALSE,FALSE,-1.28740134615656,0.0720036570228544,5.34946182485022
"LOC101097624",FALSE,FALSE,-0.533838616793688,0.0672179585278952,2.45873415257754
"LOC101098061",FALSE,FALSE,-0.621605491688648,0.049286747388254,3.01354089055495
"LOC101098082",FALSE,FALSE,-1.50872266952958,0.0889869478965319,1.26777179632179
"LOC101098145",FALSE,FALSE,-1.29337149238861,0.0221278343310035,7.05882642350939
"LOC101098257",FALSE,FALSE,-2.22473885670398,0.0293938895280675,6.25688159356169
"LOC101098289",FALSE,FALSE,-0.619383486047578,0.0993085700417656,2.5696993409193
"LOC101098453",FALSE,TRUE,-0.338044993248873,0.0664457878649303,9.34238843333722
"LOC101099044",FALSE,FALSE,-3.38544089353423,0.00468603654472011,5.74278900686985
"LOC101099137",FALSE,FALSE,-1.10646509324846,0.00645919648697469,5.02391947773965
"LOC101099553",FALSE,FALSE,-1.62930512238737,0.0187445171544822,0.287963037744755
"LOC101099773",FALSE,FALSE,-0.855626840402808,0.0190422843468339,6.50648670690182
"LOC101099779",FALSE,FALSE,-1.70204906381921,0.0281474892991551,5.84172421951553
"LOC101100178",FALSE,FALSE,-2.13140523971606,0.0212969773898631,0.272173552397876
"LOC101100266",FALSE,FALSE,-0.448389567380178,0.0606443785870878,7.18278831418286
"LOC101100387",FALSE,FALSE,-1.59662785202471,0.0755665161829508,6.83485657739372
"LOC101100850",FALSE,FALSE,-1.77268695943878,0.00763991982727294,6.8619851569604
"LOC101101118",FALSE,FALSE,-1.49153509519279,0.0119909016901718,8.25920572875256
"LOC102899183",TRUE,FALSE,-0.558244861448882,0.0496136726532396,6.52315668071795
"LOC102899270",FALSE,FALSE,-1.00714171373759,0.0933590235482486,5.24983904890332
"LOC102899880",FALSE,FALSE,-0.649482520260075,0.0298145721105701,3.36071341945201
"LOC102899897",FALSE,FALSE,-1.17184915986694,0.0215593243564208,6.24483882808701
"LOC102899949",FALSE,FALSE,-0.44755768216392,0.0642041270386805,3.49375402361145
"LOC102900083",FALSE,FALSE,-0.7380219322326,0.0894001072103227,6.3764071358749
"LOC102901021",FALSE,FALSE,-1.60791047433099,0.0558249946846822,5.07161999405661
"LOC102901082",FALSE,FALSE,-1.44927387489612,0.0215012467671399,2.09403393593417
"LOC102901312",FALSE,FALSE,-0.761692858006757,0.0571473349848017,1.70362350339553
"LOC102901316",FALSE,TRUE,-3.37981289384037,0.0355941394342137,2.82463634740535
"LOC102901600",FALSE,FALSE,-0.936930087335737,0.0410034319849001,3.10835498876087
"LOC102901986",FALSE,FALSE,-0.692550948926196,0.014437160475709,2.84814125702145
"LOC102902085",FALSE,FALSE,-0.899877208986081,0.0515216502476291,4.4619356515277
"LOC102902213",FALSE,FALSE,-0.919154133130626,0.00603369037089197,4.29744235707502
"LOC102902301",FALSE,TRUE,-0.684957080124089,0.0396237088291807,3.36290474522668
"LOC102902330",FALSE,FALSE,-1.38456378573568,0.0959501642439942,1.5404906398245
"LOC102902347",FALSE,FALSE,-0.845307735733076,0.0523576608212446,1.65267019742455
"LOC102902472",FALSE,FALSE,-1.77810908344648,0.0306240350996879,4.43778198634195
"LOC102902476",FALSE,FALSE,-1.65171011898476,0.00969294048953735,1.01224663446175
"LOC102902576",FALSE,FALSE,-0.585263402906396,0.060711221821393,1.33863389749128
"LOC102902597",FALSE,FALSE,-2.3877482633547,0.00436973994233995,1.18195633021827
"LOC102902632",FALSE,FALSE,-0.665876091756417,0.0696062819477223,2.34024548078551
"LOC102902649",FALSE,FALSE,-1.22410567604943,0.064428411039325,4.66214811875687
"LOC105259628",FALSE,FALSE,-0.973403639259815,0.0130253541085755,7.01701484408485
"LOC105259690",FALSE,FALSE,-0.879291492361912,0.0889319036204467,0.78452300318057
"LOC105260271",FALSE,FALSE,-1.82208751896904,0.0290304935536055,3.42584634821983
"LOC105260573",FALSE,FALSE,-1.49394866658864,0.0636109358826752,6.95524609035922
"LOC105260774",FALSE,TRUE,-1.75114090625901,0.0436124885276097,0.662104714533556
"LOC105260865",FALSE,FALSE,-0.551605557767093,0.0396520160647293,1.80411464762405
"LOC105260979",FALSE,FALSE,-0.838111831147033,0.0386791158148408,3.11624556745431
"LOC105261261",FALSE,FALSE,-1.39187578388253,0.0168984151319037,2.08205140561102
"LOC105261315",FALSE,FALSE,-1.57931850723261,0.0595071422889116,4.63042990596003
"LOC109491390",FALSE,TRUE,-1.78007571260141,0.0481012818059819,1.06830809132244
"LOC109492504",FALSE,FALSE,-1.32774055357274,0.00685191079474146,4.44388219339625
"LOC109493406",FALSE,FALSE,-0.434959233079075,0.0233747029493156,4.41473064368486
"LOC109493846",FALSE,FALSE,-0.629978929832038,0.0329402684979445,2.06725306244633
"LOC109494586",FALSE,FALSE,-2.28307575691297,0.00772222279161359,0.947540274692855
"LOC109494605",FALSE,FALSE,-0.587011863128109,0.0589993265624855,3.18786275845192
"LOC109495842",FALSE,FALSE,-2.78219270531472,0.00470214300313266,3.32284851763162
"LOC109495967",FALSE,FALSE,-0.410425697618218,0.0889263083992685,2.72545808924382
"LOC109501563",FALSE,FALSE,-2.0320486767996,0.0148385473085049,0.29041542365768
"LOC109502329",FALSE,FALSE,-0.989348011668626,0.0431928679964371,0.883224706378238
"LOC109502907",FALSE,FALSE,-1.62852731932915,0.0413410725028856,0.629972220460247
"LOC109503361",FALSE,FALSE,-0.856432231274959,0.0293938895280675,2.39839475900759
"LOC111556287",FALSE,FALSE,-0.681254637947612,0.0470678736685576,1.38430725938717
"LOC111558528",FALSE,FALSE,-1.17648428541692,0.0684249831317805,5.98195317169256
"LOC111558740",FALSE,FALSE,-2.57002526487724,0.0116285061043601,0.820127837405928
"LOC111559498",FALSE,FALSE,-0.797914525667425,0.0822983396455455,1.08543792747218
"LOC111559540",FALSE,FALSE,-0.746064901491023,0.0706712892999863,1.45721851324918
"LOC111559887",FALSE,FALSE,-0.524567487197626,0.0988698794204958,1.40666393612108
"LOC111560215",FALSE,FALSE,-1.50103392296145,0.0536724800582857,7.3583214532331
"LOC123380599",FALSE,FALSE,-2.26797788345864,0.038671326045234,0.0898464648043312
"LOC123381008",FALSE,FALSE,-1.74214979329083,0.0336592304463987,1.01637068979984
"LOC123381833",FALSE,FALSE,-0.55208501771206,0.0497667357402476,3.33838528427896
"LOC123382643",FALSE,FALSE,-1.14316929620717,0.00504516054169728,2.49651047134916
"LOC123382663",FALSE,FALSE,-0.634739624762094,0.0588475653204724,2.17617041316336
"LOC123384041",FALSE,FALSE,-0.688833937267991,0.0639612111741375,2.5450189957442
"LOC123384444",FALSE,FALSE,-3.78143237949999,0.0697755776013738,-0.204429502072322
"LOC123384753",FALSE,FALSE,-2.01418793333184,0.0573409383441455,1.68798626449568
"LOC123385427",FALSE,FALSE,-0.700314661148099,0.035020420528864,1.29536502953003
"LOC123385657",FALSE,FALSE,-1.83242814452783,0.0380186512864485,1.24980263456971
"LOC123385878",FALSE,FALSE,-2.34251972706335,0.023886407704992,4.17805804878035
"LOC123386139",FALSE,FALSE,-1.07817321568478,0.0504137175878336,2.45618183532982
"LOC123386251",FALSE,FALSE,-1.11032203558557,0.0298145721105701,2.44150286698178
"LONP1",FALSE,FALSE,-0.512520870399784,0.0300697461097714,6.85861929006759
"LPL",FALSE,FALSE,-0.85521315755327,0.0277673376408126,3.55230811444517
"LRBA",FALSE,FALSE,-0.738883633278383,0.0565545625993924,6.85678610131709
"LRP2",FALSE,FALSE,-1.56615391522576,0.035920938269981,10.0053882698296
"LRPAP1",FALSE,FALSE,-0.784772981274626,0.0134243267993223,8.87042318189883
"LRRC19",FALSE,FALSE,-1.71859488965618,0.0520995387845808,3.89161101898962
"LRRC20",FALSE,FALSE,-0.871707652947052,0.0138562547208136,3.01920755843917
"LRRC24",FALSE,FALSE,-0.586833567872903,0.0297683011406795,4.99910042015784
"LRRC38",FALSE,FALSE,-1.34925899642254,0.0318533290191409,1.24409596058595
"LRRC41",FALSE,FALSE,-0.24185565775324,0.0597802430947286,6.39590497333961
"LRRC51",FALSE,FALSE,-0.848625335095374,0.0784465411019256,2.70887559156063
"LRRC57",FALSE,FALSE,-0.480031908368799,0.0695768479685344,4.88916110926886
"LRRC66",FALSE,TRUE,-0.712812554313754,0.0683679773069303,2.67365115945934
"LRRK2",FALSE,TRUE,-1.40011456118409,0.0161847687734221,7.66572202593528
"LSAMP",FALSE,FALSE,-2.29590127487231,0.00557489546007269,1.40062831764887
"LTO1",FALSE,FALSE,-0.366843136580184,0.0722613481027627,6.512540011031
"LYPD6",FALSE,FALSE,-1.24846278554326,0.036608618846252,2.54998656177772
"LYRM1",FALSE,FALSE,-0.502151092770565,0.0726444828659741,4.17003341574311
"LYRM4",FALSE,FALSE,-0.350799455759499,0.0303056146861235,3.75217473496169
"LYSMD1",FALSE,FALSE,-0.529326752106467,0.0205241943687215,4.22086367261421
"LZIC",FALSE,TRUE,-0.429430849751929,0.0253616874018195,4.91343863679343
"MACROD1",FALSE,TRUE,-1.01460448469539,0.0703054221604127,5.83372640556043
"MAGI2",FALSE,TRUE,-1.09419044863076,0.0467052563949283,4.42363938154243
"MAGI3",FALSE,FALSE,-0.520478962504527,0.0276728705267073,5.48656536598217
"MAGIX",FALSE,FALSE,-0.522992573820473,0.0204142355786451,3.03135762035713
"MAL2",FALSE,FALSE,-0.507617246884523,0.083288832909389,5.10872669456392
"MAP1LC3B",FALSE,FALSE,-0.451368678568381,0.052505563106976,7.00825332788365
"MAP3K13",FALSE,FALSE,-1.00562665706482,0.0222652405452508,4.59894568327443
"MAP3K4",FALSE,FALSE,-0.226959630247561,0.0789131393187416,5.306955318036
"MAP7",FALSE,TRUE,-1.42094378330186,0.0240651870642564,7.62967448896858
"MAPK9",FALSE,FALSE,-0.407476914349621,0.0560360997533576,5.07645565651345
"MAPKAPK5",FALSE,FALSE,-0.277789802052708,0.0759509149294433,4.85973495120364
"MARF1",FALSE,TRUE,-0.324125042875548,0.0344978191399701,6.48565939389655
"MB21D2",FALSE,FALSE,-0.559543829117228,0.0220973331150164,3.05785839974875
"MBTD1",FALSE,FALSE,-0.352687472489081,0.0599060013885723,4.48277991720197
"MCAT",FALSE,FALSE,-0.639500616249161,0.0202869711828985,5.05227485111902
"MCCD1",FALSE,FALSE,-1.539431661772,0.0320849932926307,6.47943772265426
"MCEE",FALSE,FALSE,-0.833826775996438,0.0238853617857762,5.19336593197775
"MCF2",FALSE,FALSE,-1.37863880733751,0.0508130754185732,0.47757788144053
"MCF2L",TRUE,TRUE,-0.446491410531687,0.0165687108238692,4.55149347966019
"MCM3AP",FALSE,TRUE,-0.216222366497874,0.0894001072103227,6.71357631750102
"MCOLN3",FALSE,FALSE,-1.64161147207598,0.0331394256938881,2.01597379112162
"MCRIP2",FALSE,FALSE,-1.37417758598575,0.023709636947509,5.93096706753028
"MCU",FALSE,FALSE,-0.489590476898998,0.0752082844816487,4.74917048984482
"MDGA1",FALSE,FALSE,-1.31719455561993,0.0313801882317107,4.00442737116943
"MDH1",FALSE,FALSE,-0.86196359677237,0.0355941394342137,7.77503434694846
"MDH2",FALSE,FALSE,-0.558599316880366,0.0589993265624855,7.87127925470614
"ME3",TRUE,FALSE,-0.568753462037622,0.0495036418614944,5.45804171442334
"MECR",TRUE,FALSE,-1.24276676468956,0.0209260250000869,6.48439765624561
"MERTK",FALSE,FALSE,-0.749033279127917,0.0379002453770975,5.350641105697
"METAP1",FALSE,FALSE,-0.525695873857733,0.0338051647773741,5.04025847845775
"METRN",FALSE,FALSE,-2.39033752269334,0.00543504740369628,4.07041095577017
"METTL14",FALSE,FALSE,-0.299179466165515,0.0822442740760982,5.00997300776205
"METTL17",FALSE,FALSE,-0.303112033742331,0.0609684785908547,4.80141925940738
"METTL22",FALSE,FALSE,-0.429087771178742,0.0419432165943432,5.45834512184633
"METTL24",FALSE,FALSE,-0.541453686650932,0.0991328310303297,1.6900499899613
"METTL9",FALSE,FALSE,-0.576406106514015,0.0300762960446415,6.40944470992023
"MFF",FALSE,FALSE,-0.810303943815208,0.0129512655516813,6.62803759017679
"MFN2",FALSE,FALSE,-0.417740763493161,0.0443536895420498,7.45710075605451
"MFSD11",FALSE,FALSE,-0.276761340401423,0.0962286651437599,5.19055606489618
"MFSD4A",FALSE,TRUE,-2.24101726384507,0.00592450142404079,5.22753406837798
"MGAT4B",FALSE,FALSE,-0.651267819042467,0.0245466953659586,8.03019316524695
"MGAT5",FALSE,FALSE,-0.51956724605008,0.0585734904999951,4.42807937585624
"MGMT",FALSE,FALSE,-0.393357528551256,0.0723818183466052,3.30332041828387
"MGST1",FALSE,FALSE,-1.03718203558439,0.0711751317657627,6.05209323346004
"MGST2",FALSE,FALSE,-0.888860183559789,0.0164160764157412,5.0274774974866
"MGST3",TRUE,FALSE,-0.816646425365254,0.0485471117857061,6.70576939083245
"MICAL3",FALSE,FALSE,-0.449349758404523,0.0514308842672388,6.437452307318
"MICU1",FALSE,FALSE,-0.747073553874851,0.00792870813535212,6.02852539277288
"MICU2",FALSE,FALSE,-0.560425994451786,0.0445093923683555,6.00233618027227
"MIOX",FALSE,FALSE,-3.31156180101204,0.0065402846817978,8.43713365363096
"MIPOL1",TRUE,FALSE,-0.636860231905855,0.0365156758043288,2.74830002385439
"MISP3",FALSE,FALSE,-0.682267237992393,0.0390135119190061,2.96505364743822
"MITF",FALSE,FALSE,-0.421950461520824,0.084258042308899,5.37617200910941
"MIX23",TRUE,FALSE,-0.442278060642499,0.0631281370702442,3.12065756737955
"MKKS",FALSE,FALSE,-0.761143701745993,0.0119909016901718,4.55414369143072
"MLLT10",FALSE,FALSE,-0.360956260567191,0.0393433627824582,5.28959369981902
"MMAA",FALSE,FALSE,-0.479161735465226,0.0455326530215634,3.08607289563777
"MMACHC",TRUE,FALSE,-0.763074140474223,0.0249068653938698,3.87041394966258
"MME",TRUE,FALSE,-2.20026968605833,0.0123179298349518,7.74660706031412
"MMS19",FALSE,FALSE,-0.500328739499019,0.0192896926421001,6.32799799660486
"MMUT",FALSE,TRUE,-1.13564716725083,0.0203103673513821,6.14217152817497
"MNAT1",FALSE,FALSE,-0.343944638917816,0.0605337170148697,3.39245173178127
"MOB3B",FALSE,FALSE,-1.07867840272581,0.0227671724150775,5.61727211408164
"MOCS2",TRUE,FALSE,-0.780164568058611,0.0245786415864077,4.0605672846495
"MOGAT1",FALSE,FALSE,-1.15902697943784,0.011073244496898,2.01317995016753
"MOGAT3",FALSE,FALSE,-1.31688619625091,0.0680110008662441,9.8426086423767
"MOK",FALSE,FALSE,-0.427958373007085,0.0960726610814697,4.28254468493665
"MORN2",FALSE,FALSE,-0.819776532537568,0.0199832623889434,3.26338810804564
"MORN3",FALSE,FALSE,-0.975372887106583,0.0467763296809989,2.77407256697649
"MPC2",FALSE,FALSE,-0.451232044821722,0.0178565791213695,5.8210094963441
"MPG",FALSE,FALSE,-0.423366110945218,0.0516790956070259,5.11259487151043
"MPND",FALSE,FALSE,-0.868089399439054,0.0109565368904779,5.72910631245445
"MPP2",FALSE,FALSE,-1.62651995911445,0.0164160764157412,5.59060820562343
"MPP4",FALSE,FALSE,-0.32324664282214,0.083288832909389,4.30630782954385
"MPV17L",TRUE,FALSE,-2.1710105330133,0.0287366651956213,3.03809578976761
"MREG",FALSE,FALSE,-1.13742671762901,0.0851917584051758,5.04745368978476
"MRNIP",FALSE,FALSE,-0.883131429338167,0.00347090529644569,4.4114540723361
"MRPL1",FALSE,FALSE,-0.439094034214705,0.0299051805051885,3.87576169552138
"MRPL12",FALSE,FALSE,-0.545115406942182,0.0372125888031916,5.63687831438892
"MRPL15",FALSE,FALSE,-0.498550786327249,0.0689776614055695,5.08099962561355
"MRPL19",FALSE,FALSE,-0.519593605606763,0.0613050012143853,3.51109835150645
"MRPL22",FALSE,FALSE,-0.392654233353483,0.0220973331150164,4.61491098994925
"MRPL28",FALSE,FALSE,-0.548255301102878,0.0531798229498941,6.31803306224796
"MRPL3",FALSE,FALSE,-0.667550248212375,0.0227580327214295,6.17214995611788
"MRPL35",FALSE,FALSE,-0.377402287349186,0.0617167420644193,3.14241564330026
"MRPL37",FALSE,FALSE,-0.412807573936651,0.0655004730781488,5.6939176284057
"MRPL44",FALSE,FALSE,-0.532979336156153,0.0486409152671439,4.57562704104046
"MRPL45",FALSE,FALSE,-0.38483562270323,0.0413087005052581,4.80291854780016
"MRPL46",FALSE,FALSE,-0.368748484350861,0.0962286651437599,3.87546742024212
"MRPL49",FALSE,FALSE,-0.33066910878729,0.0432368558543333,5.30989158621052
"MRPL50",FALSE,FALSE,-0.833948711020086,0.042224139749629,3.95545724181361
"MRPL53",FALSE,FALSE,-0.448760510499814,0.0875473769142822,5.06514794750936
"MRPS14",FALSE,FALSE,-0.446375609954287,0.027929387807794,3.79850041650603
"MRPS15",FALSE,FALSE,-0.478864363748961,0.0460653664085305,6.05760152649659
"MRPS2",FALSE,FALSE,-0.449149635863969,0.0264405338069713,5.33040260489013
"MRPS28",TRUE,FALSE,-0.633535283390636,0.0736582210342865,3.89999764805763
"MRPS31",FALSE,FALSE,-0.449708446108611,0.0993172093150719,4.84601004717752
"MRPS33",FALSE,FALSE,-0.530459316389606,0.0399564035106882,5.04129971941066
"MRPS36",FALSE,FALSE,-0.766805545110446,0.0233784006122314,4.82432120998948
"MRPS5",TRUE,FALSE,-0.529606501762012,0.0211767327917264,5.36576671270992
"MRPS9",FALSE,FALSE,-0.612867096404993,0.0300697461097714,5.03395133985222
"MRRF",FALSE,TRUE,-0.464562632623914,0.027655135111022,4.51232226920045
"MSANTD4",FALSE,FALSE,-0.556498026181598,0.0114026353831013,4.63171112060193
"MSH5",FALSE,TRUE,-0.71116619828858,0.0455452651784773,3.36218075518234
"MSRB1",FALSE,FALSE,-0.668968287512761,0.0685212731092815,5.20201653338233
"MTARC2",FALSE,TRUE,-0.967898715750288,0.055668435319923,7.55913735149242
"MTCH2",FALSE,FALSE,-0.579211669616639,0.0419692764571133,6.15981483781868
"MTFR1L",FALSE,FALSE,-0.244363933187975,0.0518994911010757,5.59914353702729
"MTHFD1",TRUE,FALSE,-0.541737554922521,0.0464460860355968,7.17373246065709
"MTLN",FALSE,FALSE,-0.480715271140089,0.0526984261418376,2.75063178735382
"MTMR10",FALSE,FALSE,-0.67383887912721,0.0829570504331624,6.41031785859109
"MTMR4",FALSE,FALSE,-0.875293038673608,0.00908370841707157,5.79015211501003
"MTNR1B",FALSE,FALSE,-1.28609138952405,0.0198357410186621,1.35612713139713
"MTO1",FALSE,FALSE,-0.503293402331789,0.0892649856453942,4.59459693620309
"MTRFR",TRUE,FALSE,-0.557548530557442,0.0190744694772006,2.1926494920935
"MTSS1",FALSE,FALSE,-0.387463872014632,0.0945134000014966,6.68191949395959
"MTTP",FALSE,TRUE,-3.31012681608572,0.0141010765844496,0.47052288960355
"MTUS1",FALSE,FALSE,-0.777628039503044,0.031200769177298,7.04092028369331
"MTX1",FALSE,FALSE,-0.457987357420168,0.0403670462374664,5.12606852876887
"MUC20",FALSE,FALSE,-0.984974248520108,0.0439021100262651,4.56031032238396
"MXI1",FALSE,FALSE,-0.8408892143695,0.0324376444095301,6.01976069782425
"MYBPC3",FALSE,FALSE,-0.844551449735111,0.090016524038654,1.26814715855486
"MYCBPAP",FALSE,TRUE,-0.783171764970819,0.0712196370106806,5.00596183637672
"MYL3",FALSE,FALSE,-1.25622955840467,0.0983002478518132,4.05412445690658
"MYL6B",FALSE,FALSE,-0.600173195069399,0.0684249831317805,3.28071724432894
"MYO15A",FALSE,FALSE,-1.46531594189129,0.0123179298349518,4.57059018401581
"MYO5B",FALSE,FALSE,-0.846496020801608,0.0652409619078841,6.1270790432226
"NAAA",TRUE,FALSE,-1.24779625214351,0.038733767519805,8.822980142328
"NABP2",FALSE,FALSE,-0.390701014214007,0.0325134744173975,6.25741463452428
"NADK",FALSE,FALSE,-0.482493636938989,0.031585464683504,7.58239046918336
"NADK2",FALSE,FALSE,-0.55879218499601,0.0339307466545142,3.68921975506216
"NAGA",FALSE,TRUE,-0.688138778869375,0.037614705941351,6.65704261195344
"NAGS",FALSE,FALSE,-2.85411606694088,0.0158679434069493,0.431635601049885
"NAPB",FALSE,FALSE,-0.553916601971053,0.0605337170148697,4.01556538533567
"NAPRT",FALSE,FALSE,-0.407480535290341,0.0786715930531211,5.61630275237249
"NARS2",FALSE,FALSE,-0.48861037414197,0.053460031585619,3.10696867232432
"NAT8L",FALSE,FALSE,-1.67963946636677,0.0273263455938059,3.91979708834322
"NATD1",FALSE,FALSE,-0.313990720877794,0.0981082992463843,5.76553747513274
"NBR1",FALSE,FALSE,-0.50067696658273,0.0423251863926638,7.73359382585067
"NCBP2",FALSE,FALSE,-0.395756501459542,0.0586081214958713,2.33221604920778
"NCBP2AS2",FALSE,FALSE,-0.512180245691417,0.0614155251931539,3.59849344505105
"NCKAP5",FALSE,FALSE,-0.885987653035652,0.0179453991232138,2.8102715113642
"NCOA1",FALSE,FALSE,-0.316021626329423,0.0554254067078848,5.91830196822568
"NCOA4",FALSE,FALSE,-1.78119266606624,0.00660682217093022,8.19808125084124
"NCOA7",FALSE,FALSE,-0.841831477423803,0.0334939647966803,6.18015406071921
"NDNF",FALSE,FALSE,-1.69422858531568,0.035920938269981,5.30955554277181
"NDRG3",FALSE,FALSE,-0.314809417402897,0.0268074734089496,5.76021405724803
"NDUFA1",FALSE,FALSE,-0.688767914325138,0.0111308330945519,5.61207705945049
"NDUFA10",TRUE,FALSE,-0.613582855439414,0.0509165157887943,6.96733475090181
"NDUFA11",FALSE,FALSE,-0.477347670805637,0.0528015369359102,5.9285010489884
"NDUFA12",TRUE,FALSE,-0.617286393242487,0.0287589405617616,5.94433721138235
"NDUFA13",FALSE,FALSE,-0.558831850693739,0.0399910336396979,7.2806375857655
"NDUFA3",FALSE,FALSE,-0.375209519619266,0.0893050876629497,6.32478576427496
"NDUFA4",TRUE,FALSE,-0.515154139286276,0.0395399153663817,6.70225797769503
"NDUFA6",TRUE,FALSE,-0.502521538674706,0.0388046973971054,5.34706830542082
"NDUFA8",FALSE,TRUE,-0.646310521834232,0.0162353423138491,6.00290076618525
"NDUFA9",FALSE,FALSE,-0.811295148739042,0.0329402684979445,6.37257207288139
"NDUFAB1",FALSE,TRUE,-0.730898138967023,0.0211898151093392,6.06069111791276
"NDUFAF5",FALSE,FALSE,-0.556344189656904,0.0592733924748259,3.45006162898094
"NDUFAF7",FALSE,FALSE,-0.528558296459469,0.0321347127570499,3.04686967643834
"NDUFAF8",FALSE,TRUE,-0.407125354800936,0.0680110008662441,4.05854900296112
"NDUFB1",FALSE,TRUE,-0.515032880891919,0.0538908976492176,4.86206533125668
"NDUFB10",FALSE,FALSE,-0.418158116960658,0.0741660280206011,6.00561313496922
"NDUFB11",FALSE,FALSE,-0.558174688572234,0.0276853137197541,5.70730989319731
"NDUFB2",TRUE,FALSE,-0.440753922925896,0.0948010951586655,5.69140040310554
"NDUFB3",FALSE,FALSE,-0.414014371690495,0.077228877639252,5.36900018335922
"NDUFB5",TRUE,FALSE,-0.66239554135378,0.0388783182322855,5.18161795375959
"NDUFB6",FALSE,TRUE,-0.411335709326939,0.0635770658544791,4.89861177971542
"NDUFB8",FALSE,FALSE,-0.510078697263809,0.0309970813237428,6.60894961998414
"NDUFC1",TRUE,FALSE,-0.675602922299746,0.0222320573942293,5.35023418570533
"NDUFS1",TRUE,FALSE,-0.869447775010446,0.0599035030990722,6.92949818895177
"NDUFS2",FALSE,FALSE,-0.508685689218552,0.050917961125656,7.73321164931778
"NDUFS3",FALSE,FALSE,-0.753808196361415,0.0131968399914826,6.3921516426233
